COMID,CatAreaSqKm,CatPctFull,WsAreaSqKm,WsPctFull,RunoffCat,RunoffWs
1970355,3.6711,100.0,3.6711,100.0,353.0,353.0
1970357,4.0014,100.0,4.0014,100.0,353.0,353.0
1970359,4.7556,100.0,4.7556,100.0,353.0,353.0
1970363,5.0445,100.0,5.0445,100.0,353.0,353.0
1970365,3.2778,100.0,3.2778,100.0,353.0,353.0
1970367,1.5759,100.0,1.5759,100.0,353.0,353.0
1970371,1.3743,100.0,25.2018,100.0,353.0,353.59960002856906
1970373,1.8405,100.0,1.8405,100.0,353.0,353.0
1970375,2.7765,100.0,31.3992,100.0,353.0,353.0
1970383,3.2976,100.0,19.7559,100.0,353.0,353.764885426632
1970385,0.9558,100.0,0.9558,100.0,353.0,353.0
1970387,2.7333,100.0,2.7333,100.0,353.0,353.0
1970391,2.0043,100.0,2.0043,100.0,353.0,353.0
1970393,6.6717,100.0,6.6717,100.0,353.492917847026,353.492917847026
1970395,0.1809,100.0,72.7983,100.0,353.0,360.354185468617
1970397,2.9628,100.0,2.9628,100.0,353.0,353.0
1970405,0.6489,100.0,1.3617,100.0,353.0,353.0
1970411,12.2706,100.0,12.2706,100.0,353.0,353.0
1970415,3.9924,100.0,3.9924,100.0,353.337015329125,353.337015329125
1970419,0.9666,100.0,16.2792,100.0,353.0,368.56048208757204
1970421,3.3282,100.0,69.6546,100.0,353.0,360.686099697651
1970423,2.6217,100.0,2.6217,100.0,394.93340199107496,394.93340199107496
1970425,7.1991,100.0,7.1991,100.0,361.982622827854,361.982622827854
1970427,1.9899,100.0,11.0808,100.0,353.0,353.0
1970429,16.9749,100.0,16.9749,100.0,355.96691585812005,355.96691585812005
1970431,2.259,100.0,2.259,100.0,353.045816733068,353.045816733068
1970433,4.6044,100.0,4.6044,100.0,382.644644253323,382.644644253323
1970435,12.8196,100.0,42.7176,100.0,362.363732097725,364.01900387662204
1970439,3.5622,100.0,3.5622,100.0,353.0,353.0
1970443,29.898000000000003,100.0,29.898000000000003,100.0,364.728747742324,364.728747742324
1970453,15.5412,100.0,15.5412,100.0,371.913134120917,371.913134120917
1970475,1.0935,100.0,12.9213,100.0,353.0,353.0
1970477,0.45,100.0,7.9704,100.0,353.0,353.0
1970481,0.0045,100.0,3.8574,100.0,353.0,353.0
1970483,0.4698,100.0,1090.2105,100.0,353.0,353.393040793498
1970485,1.3509,100.0,220.50900000000001,100.0,353.0,353.001297906208
1970489,0.7461,100.0,1.1025,100.0,353.0,353.0
1970491,0.1143,100.0,2.7009,100.0,353.0,353.0
1970493,11.0106,100.0,1321.7301,100.0,353.0,353.324410709872
1970495,0.6129,100.0,188.334,100.0,353.0,353.001519640638
1970497,2.5146,100.0,22.1103,100.0,353.0,354.32848943705
1970499,0.0819,100.0,1.7919,100.0,353.0,353.0
1970501,0.0702,100.0,15.1452,100.0,353.0,354.93944616116
1970503,1.5201,100.0,169.9452,100.0,353.0,353.001684072277
1970505,3.3894,100.0,174.3021,100.0,353.0,353.001641976775
1970507,0.2538,100.0,9.5373,100.0,353.0,353.0
1970511,0.5760000000000001,100.0,4.8636,100.0,353.0,354.034233900814
1970513,1.2411,100.0,13.2597,100.0,353.0,355.215231113826
1970515,1.2537,100.0,4.4505,100.0,353.0,353.0
1970517,0.0846,100.0,2.7927,100.0,353.0,353.0
1970519,0.5724,100.0,13.419,100.0,353.0,353.0
1970521,1.8018,100.0,7.1487,100.0,353.0,356.40526249527903
1970525,0.1197,100.0,8.5086,100.0,353.0,353.0
1970527,0.0117,100.0,8.3889,100.0,353.0,353.0
1970529,0.018000000000000002,100.0,96.2289,100.0,353.0,352.75353765864503
1970531,0.2007,100.0,9.6219,100.0,353.0,353.0
1970533,0.018000000000000002,100.0,1.5102,100.0,353.0,353.0
1970535,1.0809,100.0,5.3604,100.0,353.0,353.0
1970537,5.3433,100.0,1327.0734,100.0,353.0,353.323104509517
1970539,5.6817,100.0,7.5024,100.0,353.0,353.0
1970541,8.9388,100.0,35.5824,100.0,353.0,353.82550080938904
1970543,0.2385,100.0,1334.8143,100.0,353.0,353.321230750974
1970545,0.1647,100.0,1376.4429,100.0,353.0,353.33285558013296
1970547,3.582,100.0,10.4526,100.0,353.0,353.0
1970551,0.7038,100.0,2.7693,100.0,353.0,353.0
1970553,0.1206,100.0,0.6354,100.0,353.0,353.0
1970555,0.0072,100.0,2.2230000000000003,100.0,353.0,353.0
1970557,2.6748,100.0,12.1572,100.0,353.0,353.0
1970559,0.0414,100.0,7.2594,100.0,353.0,353.0
1970561,0.2313,100.0,1.0125,100.0,353.0,353.0
1970563,3.798,100.0,109.6488,100.0,353.0,352.783702147219
1970565,0.0774,100.0,1.575,100.0,353.0,353.0
1970567,0.3573,100.0,7.218,100.0,353.0,353.0
1970569,0.1638,100.0,3.2121,100.0,353.0,353.0
1970571,0.0189,100.0,0.9477,100.0,353.0,353.0
1970573,0.1143,100.0,1.7793,100.0,353.0,353.0
1970575,5.0022,100.0,19.9458,100.0,353.0,353.0
1970577,1.7865,100.0,113.36399999999999,100.0,353.0,352.790790727215
1970579,0.0918,100.0,20.3121,100.0,353.0,353.0
1970581,0.0486,100.0,12.1608,100.0,353.0,353.0
1970583,3.9168,100.0,65.9205,100.0,353.0,353.0
1970585,0.7587,100.0,7.4727,100.0,353.0,353.0
1970587,0.0747,100.0,2.2248,100.0,353.0,353.0
1970589,4.2363,100.0,8.3961,100.0,353.0,353.0
1970593,0.0333,100.0,1.8576,100.0,353.0,353.0
1970595,0.0225,100.0,8.9073,100.0,353.0,353.0
1970597,0.09,100.0,9.9918,100.0,353.0,353.0
1970599,0.1269,100.0,3.6567,100.0,353.0,353.0
1970601,2.8368,100.0,4.6161,100.0,353.0,353.0
1970603,0.3915,100.0,8379.2322,100.0,353.0,348.387139110431
1970607,0.0396,100.0,8383.8879,100.0,353.0,348.389700701986
1970609,0.6345,100.0,12.9744,100.0,353.0,353.0
1970611,3.1374,100.0,22.3398,100.0,353.0,353.0
1970613,2.0475,100.0,19.3509,100.0,353.0,353.0
1970615,3.4767,100.0,13.1742,100.0,353.0,353.0
1970617,3.5244,100.0,8.1531,100.0,353.0,353.0
1970619,5.2227,100.0,37.6956,100.0,353.0,353.0
1970621,9.306000000000001,100.0,15.9462,100.0,353.0,353.122022801671
1970623,6.1056,100.0,1425.1635,100.0,353.0,353.321476588476
1970625,1.3491,100.0,8646.3909,100.0,353.0,348.73191340447
1970627,0.0621,100.0,65.9826,100.0,353.0,353.0
1970629,0.0144,100.0,1451.8251,100.0,353.0,353.316913173632
1970631,0.0243,100.0,2.6451,100.0,353.0,353.0
1970633,0.0261,100.0,1.1295,100.0,353.0,353.0
1970635,0.0801,100.0,8573.4981,100.0,353.0,348.69562567465897
1970637,0.2646,100.0,8406.6408,100.0,353.0,348.40217865618797
1970639,0.9792,100.0,5.6646,100.0,353.0,353.0
1970641,0.0738,100.0,1.2582,100.0,353.0,353.0
1970643,0.9108,100.0,3.5559,100.0,353.0,353.0
1970645,0.0252,100.0,6.9479999999999995,100.0,353.0,353.0
1970647,0.3762,100.0,1.4085,100.0,353.0,353.0
1970649,2.4084,100.0,1454.2335,100.0,353.0,353.316388324158
1970651,0.5346,100.0,4.2849,100.0,353.0,353.0
1970653,7.7382,100.0,8694.4671,100.0,353.0,348.755513860073
1970655,0.3366,100.0,8701.8543,100.0,353.0,348.759117099904
1970657,1.2375,100.0,11.2293,100.0,353.0,353.0
1970659,0.0378,100.0,8752.9347,100.0,353.0,348.78386605580397
1970661,1.5543,100.0,8735.3064,100.0,353.0,348.775357679497
1970663,2.9529,100.0,136.4571,100.0,353.0,352.826195925313
1970665,7.8318,100.0,8769.3318,100.0,353.0,348.791749480844
1970667,0.8757,100.0,8912.9898,100.0,353.0,348.856916396336
1970669,4.5873,100.0,38.3553,100.0,353.0,353.0
1970671,0.009000000000000001,100.0,33.768,100.0,353.0,353.0
1970673,4.5837,100.0,165.1617,100.0,353.0,363.587729479655
1970675,7.4682,100.0,8.5653,100.0,353.0,353.0
1970677,0.3123,100.0,8924.6655,100.0,353.0,348.86233658841303
1970679,4.8942,100.0,7.1217,100.0,353.0,353.0
1970681,0.0054,100.0,8929.2483,100.0,353.0,348.86446018081904
1970683,0.1251,100.0,22.4649,100.0,353.0,353.0
1970685,0.8019,100.0,8937.1719,100.0,353.0,348.86812670572
1970687,0.3429,100.0,25.7319,100.0,353.0,353.0
1970689,0.7497,100.0,4.1877,100.0,353.0,353.0
1970691,0.0054,100.0,3.1104,100.0,353.0,353.0
1970693,0.0126,100.0,8.5131,100.0,353.0,353.0
1970695,13.1283,100.0,9070.3782,100.0,353.0,348.98914002284897
1970697,0.8514,100.0,9138.8943,100.0,353.0,349.019210234218
1970699,3.5154,100.0,9103.5621,100.0,353.0,349.00376023139296
1970701,0.7974,100.0,9096.3837,100.0,353.0,349.00060660369905
1970703,0.7452,100.0,9094.653,100.0,353.0,348.999845524618
1970705,3.4137,100.0,11.3634,100.0,353.0,353.0
1970709,0.1062,100.0,22.2786,100.0,353.0,353.0
1970711,4.7655,100.0,37.6236,100.0,353.0,353.0
1970713,1.5201,100.0,9412.3476,100.0,353.0,349.191742355542
1970715,8.5617,100.0,9163.6866,100.0,353.0,349.02998023743
1970717,2.1708,100.0,10.7964,100.0,353.0,353.0
1970719,0.8757,100.0,156.3903,100.0,353.0,364.18155921435
1970721,28.8504,100.0,9491.634,100.0,353.0,349.223553847525
1970725,0.7056,100.0,22.0752,100.0,353.0,353.0
1970727,2.7036,100.0,10969.8948,100.0,353.0,349.774395484631
1970729,8.1837,100.0,16.2306,100.0,353.0,353.0
1970731,0.0639,100.0,8.0244,100.0,353.0,353.0
1970733,0.9225,100.0,0.9333,100.0,353.0,353.0
1970735,0.0108,100.0,0.0108,100.0,353.0,353.0
1970739,2.3607,100.0,3.6630000000000003,100.0,353.0,353.0
1970747,4.7313,100.0,8.0469,100.0,353.0,353.0
1970749,0.027000000000000003,100.0,3.3156,100.0,353.0,353.0
1970751,9.1845,100.0,121.1481,100.0,353.0,357.51715709945097
1970753,13.6251,100.0,155.1942,100.0,353.0,354.10879852468696
1970755,0.0297,100.0,4.2282,100.0,353.0,353.0
1970757,28.6155,100.0,247.1409,100.0,353.0,355.166263050754
1970759,0.1584,100.0,5.4477,100.0,353.0,353.0
1970761,12.7647,100.0,146.6262,100.0,353.0,364.926159172099
1970763,0.0288,100.0,12.6927,100.0,353.0,353.0
1970765,4.779,100.0,93.816,100.0,353.0,358.83317344589403
1970767,4.7106,100.0,5.4153,100.0,353.0,353.0
1970769,6.9003,100.0,38.7801,100.0,353.0,354.079834760612
1970771,0.1836,100.0,31.8798,100.0,353.0,354.313562192987
1970773,0.1134,100.0,2.6568,100.0,353.0,353.0
1970775,2.0133,100.0,82.9854,100.0,353.0,359.594473244691
1970777,0.7047,100.0,0.7047,100.0,353.0,353.0
1970779,0.225,100.0,13.4586,100.0,353.0,353.0
1970781,1.008,100.0,14.4666,100.0,353.0,353.0
1970783,7.9902,100.0,141.5691,100.0,353.0,354.215513131043
1970785,0.3888,100.0,15.0147,100.0,353.0,353.0
1970787,1.0521,100.0,27.5454,100.0,353.0,353.0
1970789,5.9337,100.0,13.2336,100.0,353.0,353.0
1970791,0.0117,100.0,121.1688,100.0,353.0,367.43182898567903
1970793,0.0297,100.0,31.3668,100.0,353.0,365.176259612074
1970795,0.0063,100.0,0.0063,100.0,353.0,353.0
1970797,6.3567,100.0,7.2936,100.0,353.0,353.0
1970799,0.6732,100.0,87.3072,100.0,353.0,368.654574880422
1970801,14.6214,100.0,190.5759,100.0,353.0,355.809233486501
1970803,0.5517,100.0,2.6478,100.0,353.0,353.0
1970805,1.4931,100.0,10.3815,100.0,353.0,353.0
1970807,0.2133,100.0,2.1303,100.0,353.0,353.0
1970809,0.1161,100.0,1.9575,100.0,353.0,353.0
1970813,0.2016,100.0,7.4736,100.0,353.0,353.0
1970815,0.0081,100.0,3.8205,100.0,353.0,353.0
1970819,0.2034,100.0,2.4930000000000003,100.0,353.0,353.0
1970821,0.4671,100.0,3.4452,100.0,353.0,353.0
1970823,2.5236,100.0,172.9071,100.0,353.0,356.096299689255
1970825,0.2223,100.0,6.3252,100.0,353.0,353.0
1970827,7.8345,100.0,123.1974,100.0,353.0,354.396775418962
1970829,11.3427,100.0,17.2296,100.0,356.19003411886104,355.430474300042
1970831,5.8869,100.0,5.8869,100.0,353.966977526372,353.966977526372
1970833,6.4422,100.0,18.6633,100.0,353.0,353.0
1970835,0.2322,100.0,12.2211,100.0,353.0,353.0
1970839,0.0153,100.0,2.9115,100.0,353.0,353.0
1970843,0.0027,100.0,2.7369,100.0,353.0,353.0
1970847,0.0009,100.0,2.7342,100.0,353.0,353.0
1970849,1.4094,100.0,164.0583,100.0,353.0,356.26330456916804
1970851,0.1944,100.0,7.5114,100.0,353.0,353.0
1970855,0.2187,100.0,3.7755,100.0,353.0,353.0
1970857,3.9303,100.0,11.4417,100.0,353.0,353.0
1970859,1.8189,100.0,152.0469,100.0,353.0,356.521099081928
1970861,0.0009,100.0,0.0009,100.0,353.0,353.0
1970863,6.9471,100.0,115.3629,100.0,353.0,354.491632925317
1970865,2.6316,100.0,14.0742,100.0,353.0,353.0
1970867,0.8199,100.0,146.3454,100.0,353.0,356.658278292314
1970869,0.2358,100.0,11.7135,100.0,353.0,353.0
1970871,0.009000000000000001,100.0,1.2051,100.0,353.0,353.0
1970873,0.0531,100.0,9.8982,100.0,353.0,353.0
1970875,0.5256,100.0,94.1463,100.0,353.0,354.827783991511
1970877,0.639,100.0,10.602,100.0,353.0,353.0
1970881,0.8514,100.0,133.812,100.0,353.0,357.00092816787696
1970883,0.0018,100.0,23.121,100.0,353.0,353.0
1970885,0.0126,100.0,4.013999999999999,100.0,353.0,353.0
1970887,0.0261,100.0,24.354,100.0,353.0,353.0
1970889,0.0099,100.0,29.6802,100.0,353.0,353.509127296986
1970891,0.0081,100.0,0.0081,100.0,353.0,353.0
1970893,2.4399,100.0,28.1808,100.0,353.0,356.78289473684197
1970895,0.9594,100.0,65.4399,100.0,353.0,354.00052261693605
1970899,1.2276,100.0,25.7328,100.0,353.0,357.14276720761103
1970901,4.8483,100.0,43.8129,100.0,353.0,353.344898420328
1970903,2.2608,100.0,35.955,100.0,353.0,353.42027534417997
1970905,0.0468,100.0,18.4482,100.0,353.0,355.72997365596603
1970907,0.0036,100.0,17.7435,100.0,353.0,355.838397159523
1970909,2.3841,100.0,6.3765,100.0,353.0,353.211009174312
1970911,0.0063,100.0,2.7513,100.0,353.0,353.037618580307
1970913,0.2061,100.0,3.0096,100.0,353.0,353.0
1970915,0.0909,100.0,2.7063,100.0,353.0,353.038244097107
1970917,0.0027,100.0,2.8035,100.0,353.0,353.0
1970919,0.3564,100.0,2.6154,100.0,353.0,353.039573296628
1970923,0.0126,100.0,5.5422,100.0,353.0,353.0
1970925,5.8599,100.0,129.2634,100.0,353.0,357.14171528831804
1970927,0.7461,100.0,117.8613,100.0,353.0,357.542391777454
1970929,0.0018,100.0,12.2724,100.0,353.0,353.0
1970931,0.4338,100.0,104.8428,100.0,353.0,358.10642790921304
1970937,0.5229,100.0,3.9114,100.0,353.0,353.0
1970941,0.0927,100.0,4.5801,100.0,353.0,353.0
1970943,0.0144,100.0,2.7657,100.0,353.0,353.03742271396004
1970945,0.10800000000000001,100.0,15.1155,100.0,353.0,359.95683239059196
1970947,0.1845,100.0,9.3897,100.0,353.0,353.15431802933
1970949,15.0075,100.0,15.0075,100.0,360.006896551724,360.006896551724
1970951,0.063,100.0,9.2052,100.0,353.0,353.15741102854895
1970953,0.0684,100.0,0.0684,100.0,353.0,353.0
1970955,7.8156,100.0,1402.0173,100.0,353.0,353.32678391343694
1970957,0.4905,100.0,8.6436,100.0,353.0,353.0
1970959,0.3618,100.0,1410.4143,100.0,353.0,353.324838382594
1970961,13.9194,100.0,1468.1529,100.0,353.0,353.31338868042997
1970965,9.5139,100.0,8406.3762,100.0,353.0,348.40203393467004
1970967,2.2509,100.0,4.0509,100.0,353.0,353.0
1970969,6.1821,100.0,9089.8569,100.0,353.0,348.99773491483705
1970975,3.5307,100.0,6.1479,100.0,353.0,353.0
1970977,1.4598,100.0,28.5534,100.0,353.0,392.026949505138
1970979,0.1431,100.0,6.6006,100.0,353.0,353.0
1970983,0.3096,100.0,6.4575,100.0,353.0,353.0
1970985,1.026,100.0,7.4835,100.0,353.0,353.0
1970987,0.1233,100.0,44.5221,100.0,353.0,383.698396975884
1970989,0.8505,100.0,15.8454,100.0,353.0,368.929228672044
1970991,0.0225,100.0,2.0268,100.0,353.0,353.0
1970993,1.6155,100.0,166.7772,100.0,353.0,363.48517063483496
1970997,1.5129,100.0,4.8933,100.0,353.0,353.39764576053
1970999,0.099,100.0,6.0048,100.0,353.0,353.324040767386
1971329,0.3186,100.0,91.5273,100.0,353.0,358.230822934796
1971331,3.7701,100.0,3.7701,100.0,348.64573883981905,348.64573883981905
1971333,0.8721,100.0,0.8721,100.0,353.0,353.0
1971335,0.8685,100.0,90.4428,100.0,353.0,358.293545754886
1971337,0.7659,100.0,0.7659,100.0,353.0,353.0
1971339,2.5002,100.0,2.5002,100.0,353.0,353.0
1971341,0.9756,100.0,88.9803,100.0,353.0,358.380551650197
1971343,0.594,100.0,88.5987,100.0,353.0,358.403726014039
1971345,2.7009,100.0,2.7009,100.0,353.0,353.0
1971347,1.3374,100.0,88.0047,100.0,353.0,358.440199216633
1971349,2.9133,100.0,2.9133,100.0,353.0,353.0
1971351,2.52,100.0,2.52,100.0,353.0,353.0
1971353,0.3906,100.0,83.9664,100.0,353.0,358.701841450866
1971355,0.0666,100.0,15.6798,100.0,353.0,352.93634485133697
1971357,0.27899999999999997,100.0,5.8077,100.0,353.0,350.513094684643
1971359,3.6486,100.0,3.6486,100.0,353.0,353.0
1971361,0.3402,100.0,67.896,100.0,353.0,360.06611876988296
1971363,1.9557,100.0,1.9557,100.0,353.0,353.0
1971365,0.1764,100.0,60.7644,100.0,353.0,360.88701937318604
1971367,3.0087,100.0,3.0087,100.0,348.199521387975,348.199521387975
1971369,2.2014,100.0,10.8153,100.0,353.0,353.0
1971371,1.7028,100.0,1.7028,100.0,353.0,353.0
1971373,1.4373,100.0,58.6323,100.0,353.0,361.173822278846
1971375,2.9925,100.0,2.9925,100.0,353.0,353.0
1971377,1.0017,100.0,6.9876,100.0,353.0,353.0
1971379,0.6633,100.0,2.9934,100.0,353.0,353.0
1971381,0.1854,100.0,0.1854,100.0,353.0,353.0
1971383,2.5578,100.0,3.1734,100.0,353.0,353.0
1971385,0.1557,100.0,0.1557,100.0,353.0,353.0
1971387,0.7074,100.0,2.1447,100.0,353.0,353.0
1971389,1.2816,100.0,1.2816,100.0,353.0,353.0
1971393,2.9907,100.0,48.5046,100.0,353.0,362.88050617879503
1971395,0.0279,100.0,27.8721,100.0,353.0,370.19461396880797
1971397,1.6929,100.0,1.6929,100.0,353.0,353.0
1971399,9.8055,100.0,9.8055,100.0,354.37117944011004,354.37117944011004
1971401,0.7344,100.0,17.6418,100.0,353.0,353.0
1971403,3.1734,100.0,10.6011,100.0,353.0,353.0
1971405,0.3978,100.0,26.1513,100.0,353.0,371.32604880063303
1971407,2.1267,100.0,2.1267,100.0,353.0,353.0
1971409,0.1161,100.0,7.4277,100.0,353.0,353.0
1971411,2.1546,100.0,2.1546,100.0,353.0,353.0
1971413,6.7914,100.0,6.7914,100.0,353.075271667108,353.075271667108
1971415,0.6975,100.0,6.3063,100.0,353.0,353.0
1971417,1.0665,100.0,1.0665,100.0,353.0,353.0
1971419,5.1849,100.0,5.1849,100.0,353.0,353.0
1971421,1.7937,100.0,1.7937,100.0,353.0,353.0
1971437,5.4405,100.0,5.4405,100.0,353.0,353.0
1971443,3.8151,100.0,3.8151,100.0,353.0,353.0
1971451,2.4678,100.0,23.5989,100.0,353.0,373.30814995614196
1971453,1.5444,100.0,1.5444,100.0,353.0,353.0
1971479,1.1169,100.0,1.1169,100.0,353.0,353.0
1971549,2.9484,100.0,2.9484,100.0,353.0,353.0
1971563,3.4893,100.0,3.4893,100.0,353.0,353.0
1971571,1.5075,100.0,7.9452,100.0,353.0,353.0
1971573,0.4086,100.0,0.4086,100.0,353.0,353.0
1971605,1.3319999999999999,100.0,1.3319999999999999,100.0,353.0,353.0
1971611,0.0693,100.0,5.2272,100.0,353.0,353.0
1971639,15.6483,100.0,15.6483,100.0,377.407143267959,377.407143267959
1971653,6.1821,100.0,6.1821,100.0,402.63488135099703,402.63488135099703
1971743,19.5867,100.0,19.5867,100.0,377.46813398888,377.46813398888
1971749,3.8259,100.0,3.8259,100.0,353.0,353.0
1971759,5.6628,100.0,21.3111,100.0,353.0,370.921660543097
1971763,0.1368,100.0,112.7565,100.0,353.0,357.0005347807
1971765,0.1917,100.0,120.2463,100.0,353.0,356.75135284827905
1971767,0.2169,100.0,115.8975,100.0,353.0,356.892114152592
1971769,0.4239,100.0,2.9241,100.0,353.0,353.0
1971771,1.3599,100.0,8251.9641,100.0,353.0,348.261331929449
1971773,0.7092,100.0,120.9555,100.0,353.0,356.72935749097803
1971775,0.5193,100.0,8378.8407,100.0,353.0,348.38692357523905
1971777,0.414,100.0,3.3273,100.0,353.0,353.0
1971779,1.5246,100.0,12.3399,100.0,353.0,353.0
1971781,1.7136,100.0,5.3622,100.0,353.0,353.0
1971783,0.0396,100.0,8372.9592,100.0,353.0,348.38368316664
1974249,0.0117,100.0,26.55,100.0,353.0,367.38532203389803
1974389,0.8298,100.0,120.0546,100.0,353.0,356.757342908976
1974391,0.198,100.0,3.8529,100.0,353.0,353.0
1974393,3.4308,100.0,4.5333,100.0,353.0,353.0
1974395,0.0306,100.0,2.5866,100.0,353.0,353.0
1974397,0.0234,100.0,15.075,100.0,353.0,354.94847761194
1974399,0.0063,100.0,4.8699,100.0,353.0,354.032895952689
1974401,1.5453,100.0,12.8466,100.0,353.0,353.0
1974403,5.8815,100.0,41.4639,100.0,353.0,353.70840658982905
1974405,7.3062,100.0,17.7588,100.0,353.0,353.0
1974407,0.0171,100.0,2.7864,100.0,353.0,353.0
1974409,0.3537,100.0,1.9287,100.0,353.0,353.0
1974411,0.1944,100.0,20.1402,100.0,353.0,353.0
1974413,3.3705,100.0,8.8848,100.0,353.0,353.0
1974415,0.33299999999999996,100.0,13.5072,100.0,353.0,353.0
1974417,3.4974,100.0,4.6287,100.0,353.0,353.0
1974419,2.6424,100.0,40.338,100.0,353.0,353.0
1974421,10.700999999999999,100.0,26.6472,100.0,353.0,353.073020805188
1974423,5.5611,100.0,71.5437,100.0,353.0,353.0
1974425,0.14400000000000002,100.0,1.5525,100.0,353.0,353.0
1974427,2.7657,100.0,7.0506,100.0,353.0,353.0
1974429,6.3612,100.0,17.5905,100.0,353.0,353.0
1974431,6.3252,100.0,142.7823,100.0,353.0,352.833895377788
1974433,12.0159,100.0,34.4808,100.0,353.0,353.0
1974435,4.7835,100.0,13.2966,100.0,353.0,353.0
1974437,12.8124,100.0,50.43600000000001,100.0,353.0,353.0
1974439,0.8640000000000001,100.0,155.5146,100.0,353.0,364.24452237924896
1974441,1.548,100.0,7.9605,100.0,353.0,353.0
1974443,3.1329,100.0,111.9636,100.0,353.0,357.887704575416
1974445,0.4041,100.0,218.5254,100.0,353.0,355.44993122081
1974447,0.6039,100.0,6.0516,100.0,353.0,353.0
1974451,1.6632,100.0,14.6259,100.0,353.0,353.0
1974453,0.3564,100.0,26.4933,100.0,353.0,353.0
1974455,2.4831,100.0,121.1571,100.0,353.0,367.433222650592
1974457,0.3996,100.0,3.0474,100.0,353.0,353.0
1974459,4.8006,100.0,8.8884,100.0,353.0,353.0
1974461,3.4515,100.0,7.272,100.0,353.0,353.0
1974463,0.009000000000000001,100.0,2.502,100.0,353.0,353.0
1974465,0.1557,100.0,3.6009,100.0,353.0,353.0
1974467,0.1071,100.0,3.8826,100.0,353.0,353.0
1974469,0.1953,100.0,14.2695,100.0,353.0,353.0
1974471,0.3744,100.0,11.4777,100.0,353.0,353.0
1974473,0.5688,100.0,9.963,100.0,353.0,353.0
1974475,1.2069,100.0,24.3279,100.0,353.0,353.0
1974477,1.1727,100.0,29.6703,100.0,353.0,353.509297175964
1974479,2.2194,100.0,64.4805,100.0,353.0,354.01540930979104
1974481,0.6579,100.0,18.4014,100.0,353.0,355.736916756334
1974483,0.0387,100.0,2.745,100.0,353.0,353.037704918033
1974485,4.8159,100.0,38.2203,100.0,349.743786208185,350.475687004027
1974487,0.0333,100.0,19.4211,100.0,353.0,353.0
1974489,0.0324,100.0,37.8162,100.0,353.0,355.448998048455
1974491,1.7595,100.0,147.06,100.0,353.0,354.272037943696
1974493,0.0063,100.0,272.6784,100.0,353.0,353.686074144487
1974495,0.0369,100.0,4.7259,100.0,353.0,353.0
1974497,23.7132,100.0,104.9148,100.0,353.0,353.0
1974499,2.1546,100.0,21.4272,100.0,353.0,353.0
1974501,2.5704,100.0,14.5584,100.0,353.0,353.0
1974503,3.9474,100.0,24.4134,100.0,353.0,353.0
1974505,1.7433,100.0,14.6646,100.0,353.0,353.0
1974507,3.6612,100.0,452.3157,100.0,353.0,353.413599616374
1974509,9.5751,100.0,211.6143,100.0,353.0,353.001352460585
1974511,0.2637,100.0,6.0615,100.0,353.0,353.0
1974513,0.3015,100.0,11.8917,100.0,353.0,353.0
1974515,0.1827,100.0,20.6127,100.0,353.0,353.0
1974517,0.0288,100.0,14.184000000000001,100.0,353.0,353.0
1974519,0.0243,100.0,9.4212,100.0,353.0,353.0
3347697,8.4456,100.0,8.4456,100.0,339.64620630861,339.64620630861
3347699,5.5656,100.0,14.5746,100.0,338.601552393273,338.47906632086
3347701,0.0324,100.0,6.0525,100.0,337.0,339.088921933085
3347705,1.2699,100.0,2.9565,100.0,337.0,337.0
3347707,1.6866,100.0,1.6866,100.0,337.0,337.0
3347713,3.2031,100.0,3.2031,100.0,340.947176173082,340.947176173082
3348449,0.0117,100.0,5695.0119,100.0,354.923076923077,352.73039359232905
3348451,1.4085,100.0,1.4085,100.0,337.0,337.0
3348453,2.0448,100.0,3.4533,100.0,337.0,337.0
3348455,0.0423,100.0,4.0923,100.0,337.0,337.0
3348457,1.5786,100.0,1.5786,100.0,353.556442417332,353.556442417332
3348459,1.9197,100.0,1.9197,100.0,337.03281762775396,337.03281762775396
